,Governor Demand,Throttle Pressure,Main Steam Temp,Inlet Density,First Stage Pressure,Steam Flow Target,Px/Pi
0,0.0,543.0878158732189,804.4760430363368,0.7534394863615721,-6.060851786050847,468.6472817082223,-0.01115998482916752
1,33.0,2530.495716348189,932.3201949001941,3.576443081898593,645.9000905569799,1830.794679096951,0.25524646668404233
2,67.0,3467.9304427824313,993.2265387394789,4.824303930367846,1962.3902649681163,3610.1050484776783,0.5658678273240186
3,100.0,3482.9999275595314,1001.2270687630697,4.798020935858348,2854.877091906274,5337.082759935443,0.8196603937073951
