,GV1 lift,GV1 area,GV2 lift,GV2 area,GV3 lift,GV3 area,GV4 lift,GV4 area,GV5 lift,GV5 area,GV6 lift,GV6 area,GV7 lift,GV7 area,GV8 lift,GV8 area
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.6923076923076925,0.46559123899874727,7.6923076923076925,3.1361761588574124,7.6923076923076925,2.344204342281755,7.6923076923076925,8.962359584046606,7.6923076923076925,5.646610008893793,7.6923076923076925,11.602642560783828,7.6923076923076925,12.467087772575285,7.6923076923076925,7.036610438501851
2,15.384615384615385,1.0275969254227544,15.384615384615385,17.113850393002743,15.384615384615385,3.4472752584821937,15.384615384615385,11.011264509777936,15.384615384615385,11.672410081398159,15.384615384615385,16.705420161297127,15.384615384615385,38.627128520395324,15.384615384615385,12.917536917424624
3,23.076923076923077,4.1857722532168875,23.076923076923077,30.652966635256455,23.076923076923077,29.260190500267363,23.076923076923077,54.23823279196992,23.076923076923077,24.89005144327757,23.076923076923077,42.12926443301779,23.076923076923077,44.299924347227346,23.076923076923077,31.307429612649642
4,30.76923076923077,79.07598753491477,30.76923076923077,83.48653583546343,30.76923076923077,58.379189507255376,30.76923076923077,67.01612908845489,30.76923076923077,30.164125521469156,30.76923076923077,54.02317306613417,30.76923076923077,87.77940454079368,30.76923076923077,85.70710859714433
5,38.46153846153846,79.07598753491477,38.46153846153846,87.49133986448366,38.46153846153846,60.15890812261571,38.46153846153846,70.52513618541118,38.46153846153846,32.2862745236328,38.46153846153846,63.384780635174565,38.46153846153846,89.37132059933575,38.46153846153846,87.70407934795458
6,46.15384615384615,79.07598753491477,46.15384615384615,91.68825187507521,46.15384615384615,74.48091054848868,46.15384615384615,80.5858547531532,46.15384615384615,34.72020186778241,46.15384615384615,81.76179451688084,46.15384615384615,90.99210672562755,46.15384615384615,88.30487710335298
7,53.84615384615385,79.07598753491477,53.84615384615385,92.58055789483713,53.84615384615385,78.01032516663689,53.84615384615385,85.18889917832313,53.84615384615385,35.25887228382489,53.84615384615385,83.95618468447282,53.84615384615385,92.64228665212208,53.84615384615385,90.59451586148136
8,61.53846153846154,79.07598753491477,61.53846153846154,93.48154782972344,61.53846153846154,86.62129792999114,61.53846153846154,85.21645627107071,61.53846153846154,40.1100492709922,61.53846153846154,95.56157292318274,61.53846153846154,94.32239339899418,61.53846153846154,92.94352224502947
9,69.23076923076923,79.07598753491477,69.23076923076923,94.3913061758441,69.23076923076923,90.70316259047,69.23076923076923,85.24115590810305,69.23076923076923,40.74018329263043,69.23076923076923,98.16293640143456,69.23076923076923,96.0329695592731,69.23076923076923,95.35343551898617
10,76.92307692307692,79.07598753491477,76.92307692307692,95.30991825050852,76.92307692307692,92.04201739294771,76.92307692307692,85.25864897152054,76.92307692307692,41.47710289258376,76.92307692307692,99.99193829389436,76.92307692307692,96.2508635490706,76.92307692307692,96.11573705284576
11,84.61538461538461,79.07598753491477,84.61538461538461,96.23747023865815,84.61538461538461,94.62170067218429,84.61538461538461,92.30739938338785,84.61538461538461,42.97831288649989,84.61538461538461,99.99193829389436,84.61538461538461,97.99641303280856,84.61538461538461,98.60790203771495
12,92.3076923076923,100.0,92.3076923076923,97.17404919903966,92.3076923076923,97.27368639900114,92.3076923076923,99.93890875675419,92.3076923076923,44.53385680102089,92.3076923076923,100.0,92.3076923076923,99.77361866263993,92.3076923076923,99.30151164761622
13,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
