,GV1 lift,GV1 area,GV2 lift,GV2 area,GV3 lift,GV3 area,GV4 lift,GV4 area,GV5 lift,GV5 area,GV6 lift,GV6 area,GV7 lift,GV7 area,GV8 lift,GV8 area
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.090909090909092,0.03094009980053658,9.090909090909092,0.00014961329982821802,9.090909090909092,7.290069408187564e-05,9.090909090909092,0.03723241797622414,9.090909090909092,2.986963759651681,9.090909090909092,7.401217832702663e-06,9.090909090909092,0.03729880693341467,9.090909090909092,0.0006153511789802718
2,18.181818181818183,0.09313076830606673,18.181818181818183,0.00015850307057751047,18.181818181818183,0.0015147793184030088,18.181818181818183,0.1542290258953249,18.181818181818183,3.0931307837052318,18.181818181818183,0.00015378744805066036,18.181818181818183,0.03916803821101404,18.181818181818183,0.002698790149590417
3,27.272727272727273,0.678806387797032,27.272727272727273,0.0006801319914217855,27.272727272727273,0.011757475251699684,27.272727272727273,0.46423469120415606,27.272727272727273,3.231051095238479,27.272727272727273,0.0011936736213060898,27.272727272727273,0.1622470069865761,27.272727272727273,0.008333207927456726
4,36.36363636363637,0.7956919302499142,36.36363636363637,0.0029829040417411407,36.36363636363637,0.20813856149151172,36.36363636363637,0.4918187360946301,36.36363636363637,13.384085432078878,36.36363636363637,0.0012468986057092208,36.36363636363637,0.1680138268342227,36.36363636363637,0.02508324348471532
5,45.45454545454546,0.9236503636221841,45.45454545454546,0.013580408002676236,45.45454545454546,0.24397851394725129,45.45454545454546,3.8174185161513927,45.45454545454546,15.6887279841935,45.45454545454546,0.003753207840249087,45.45454545454546,0.1969445906604682,45.45454545454546,0.11000939422673635
6,54.54545454545455,0.9785321154084861,54.54545454545455,0.28218278902564053,54.54545454545455,1.0106399366676195,54.54545454545455,3.9531027748295013,54.54545454545455,18.211695703409358,54.54545454545455,0.011588993435633774,54.54545454545455,0.20864670713871591,54.54545454545455,0.11491462810926889
7,63.63636363636364,17.322619228556338,63.63636363636364,1.2375894569152437,63.63636363636364,4.186405864445741,63.63636363636364,4.09360972139869,63.63636363636364,18.85900236374369,63.63636363636364,0.03488327023870232,63.63636363636364,1.5207725671618972,63.63636363636364,0.34589699692037007
8,72.72727272727273,78.86550606619039,72.72727272727273,1.3111249418377067,72.72727272727273,4.907274626423246,72.72727272727273,14.228781965000803,72.72727272727273,78.12024364829583,72.72727272727273,0.7248278906165655,72.72727272727273,1.7653341466018722,72.72727272727273,7.187278856964279
9,81.81818181818183,82.38205804103012,81.81818181818183,5.625998376219332,81.81818181818183,5.198856634726057,81.81818181818183,21.210853038448143,81.81818181818183,82.03524294309257,81.81818181818183,3.002477560897132,81.81818181818183,7.742353583330797,81.81818181818183,30.840401161189845
10,90.90909090909092,85.31020134687424,90.90909090909092,23.30475151538849,90.90909090909092,22.801001369953156,90.90909090909092,96.56765162944794,90.90909090909092,95.22766172885895,90.90909090909092,23.30475151538849,90.90909090909092,23.30475151538849,90.90909090909092,95.22766172885895
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
