,GV1 lift,GV1 area,GV2 lift,GV2 area,GV3 lift,GV3 area,GV4 lift,GV4 area,GV5 lift,GV5 area,GV6 lift,GV6 area,GV7 lift,GV7 area,GV8 lift,GV8 area
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.090909090909092,0.0003508726222265097,9.090909090909092,0.4501610534188665,9.090909090909092,0.14388081739777367,9.090909090909092,0.00947776002132282,9.090909090909092,5.146330663465797e-05,9.090909090909092,0.001374179014079995,9.090909090909092,0.06864223869299312,9.090909090909092,1.0831767883509371
2,18.181818181818183,0.0025164604335997233,18.181818181818183,2.8441718210472384,18.181818181818183,1.5430250350342,18.181818181818183,0.009657100676186012,18.181818181818183,0.00026987482861967924,18.181818181818183,0.0017435600723933891,18.181818181818183,0.10531564820454843,18.181818181818183,1.9518925772049234
3,27.272727272727273,0.0038313929430345804,27.272727272727273,2.9233198234740225,27.272727272727273,4.496044324537415,27.272727272727273,0.009955275801893522,27.272727272727273,0.0038683486198829394,27.272727272727273,0.00382440588509223,27.272727272727273,0.10730845845442318,27.272727272727273,2.064372782792313
4,36.36363636363637,0.006461253727898214,36.36363636363637,3.0203085759626376,36.36363636363637,5.205576959479193,36.36363636363637,0.1766216868583299,36.36363636363637,0.0084874897562854,36.36363636363637,0.004934477859197589,36.36363636363637,0.546513038077352,36.36363636363637,2.423471464258049
5,45.45454545454546,0.07483522167571674,45.45454545454546,3.286495622885521,45.45454545454546,5.795425699666175,45.45454545454546,0.18868944652319858,45.45454545454546,0.10864857257011977,45.45454545454546,0.035390103150106704,45.45454545454546,3.761055538584217,45.45454545454546,3.2416140752049563
6,54.54545454545455,0.4286369407755763,54.54545454545455,3.8423482071059945,54.54545454545455,9.117067972490762,54.54545454545455,1.6720741816699372,54.54545454545455,0.18063429404531106,54.54545454545455,0.08916132944915411,54.54545454545455,24.643751650928415,54.54545454545455,5.445510364428796
7,63.63636363636364,2.6274156630389487,63.63636363636364,4.117532974816689,63.63636363636364,14.342506094039774,63.63636363636364,2.7699656650642703,63.63636363636364,0.29923958991994226,63.63636363636364,2.8107325369866163,63.63636363636364,28.093106070953542,63.63636363636364,8.720790517191107
8,72.72727272727273,5.834523621421929,72.72727272727273,26.015069873913763,72.72727272727273,29.215064534592166,72.72727272727273,31.085204196823476,72.72727272727273,0.3403403283701374,72.72727272727273,17.50394993505652,72.72727272727273,42.01319941103626,72.72727272727273,33.20581640124485
9,81.81818181818183,33.98590324883134,81.81818181818183,29.872371407917075,81.81818181818183,39.19038007292063,81.81818181818183,43.41841279823114,81.81818181818183,0.4917115697212482,81.81818181818183,38.405172430612126,81.81818181818183,43.40709677601543,81.81818181818183,72.49161420995708
10,90.90909090909092,48.55847656726837,90.90909090909092,33.96989554166794,90.90909090909092,55.49366809427738,90.90909090909092,58.73304419219494,90.90909090909092,6.472738087177277,90.90909090909092,46.37221395969391,90.90909090909092,44.74082253873348,90.90909090909092,75.36861933767796
11,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
